ID,Stewed,Prune,Dried,Mixed,Apple,Banana,Berry,Cherry,Grapefruit,Grape,Mango,Melon,Orange,Satsuma,Peach_nectarine,Pear,Pineapple,Plum,Other,Bakedbean,Pulses,Mixedvegetable,Vegetablepieces,Coleslaw,Sidesalad,Avocado,Broadbean,Greenbean,Beetroot,Broccoli,Butternutsquash,Cabbage_kale,Carrot,Cauliflower,Celery,Courgette,Cucumber,Garlic,Leek,Lettuce,Mushroom,Onion,Parsnip,Pea,Sweetpepper,Spinach,Sprouts,Sweetcorn,Freshtomato,Tinnedtomato,Turnip_swede,Watercress,Othervegetables
2462910,,,,0.5,0.5,2,,,,,,,,,,,,,,,0.5,1,,,,,0.5,,,,,,0.5,,,,0.25,,,,,,,0.25,,,,,0.25,,,,
2462975,,,,,,1,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2463181,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2463210,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
2463243,,,,,,0.5,,,,1,,,,,,,,1,,,,,,,0.5,,,0.5,1,,,,,,,,,,,0.5,,,,,1,,,0.5,,,,,
2463267,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
2463304,,,1,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463389,,,0.5,,,1,,,,,,,0.5,,,0.5,,,,,0.5,,0.25,0.25,,,,,,,,,,,,,0.5,0.25,,,,0.25,,,,,,,0.25,,,,
2463391,,,,,2,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1,,,,,0.5,,,,1,,,1,,,,
2463461,,,,,1,2,,,0.5,,,,,,,,,,,,,1,,,0.5,,,,,,,,1,,,,,0.5,,,,,2,,1,,,,,,,,
2463476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463599,1,,0.5,,,1,,,,0.5,,,1,,1,,,,,,,,,,1,0.5,,1,0.5,,,,0.5,,,,0.5,,,1,0.25,0.5,,,,,,,1,0.5,,,1
2463645,,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,
2463853,,2,,,,,,,,0.5,1,,,,,,,,,,0.5,,0.5,,0.25,,,0.25,,,,,0.5,,,,,0.25,,,,0.25,,0.25,0.25,,,0.25,,0.25,,,
2463901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464135,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,1,1,,1,1,,,1,1,,,,1
2464162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,
2464302,,,,,,,1,,,,,,,,,1,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2464355,,,,,1,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,0.5,,,,0.5,1,,,
2464410,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464424,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,
2464459,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464525,1,,,,1,,,,0.5,,,,0.5,,,,,,,,,,,,,0.5,,,,,,1,1,,,,,,,,,,1,,,,,,2,,,,
2464554,,,,,2,,,,0.5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464620,,,,,,,2,2,,1,,,,,,,2,,,,,,,,1,,2,,,,,,,1,2,,1,,,1,,,,,1,,,,1,,,,1
2464728,,,,,3,1,,,,,,,,1,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464791,,,,,2,1,,,,0.5,0.5,,,1,,,,,,,1,,,,,0.5,,,0.5,,,2,,,2,,0.5,0.5,,0.5,0.5,0.5,,,0.5,,,,3,,,,
2464864,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,2,,,,
2465040,,,,,,,,,,,,0.5,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.5,,,,
2465166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465284,,,,,2,2,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2465306,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465368,1,,,,,,,,,,,,,,,,,1,,,,1,,1,1,,,,1,1,,,1,1,,,,,,,,1,,,,,,,1,,,,
2465373,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.25,,,,,,,,,1,,,,
2465412,,,,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2465445,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,,,,,,,,1,,,
2465496,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,1,,,,,,
2465685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,
2465814,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,,,,2,,,,
2465846,,,0.5,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,0.5,,,0.5,,,,,,,,,1,,,,
2465869,,,0.5,,,,,,0.5,,,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
2466009,,,,,,1,,,,2,,,,2,,,,,,,,,1,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466204,,,,,1,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,
2466256,,,,,,1,,,,,,,,,,,,,,,,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,0.25,,,,0.25,
2466291,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2466308,,,2,,1,,0.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,,,,1,,,,
2466400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
2466876,,,,,,1,,,,2,,,,,,,,,,,0.5,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466902,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,0.5,,0.25,,,0.5,0.25,,,0.5,,,,,0.5,,,
2466955,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,,,,,,
2466971,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,
2467010,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,0.5,,,,,,,0.5,0.5,,,
2467043,,,,,,1,1,,,,,,,,,,,1,,,,,,,,0.5,,,,,,,,,,,0.5,2,,,,0.25,,,0.5,,,,0.5,1,,,
2467233,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467251,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.5,,0.5,,,,,,,0.5,0.25,,,,,,,,0.5,,
2467336,,2,2,,1,,,,,2,,,2,,,1,0.5,1,1,,,,,,2,0.5,,,,2,,,,,,,,,,2,,,,0.5,,,,,,,,0.25,
2467358,,,,,1,1,,,1,2,,,2,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467381,,,,,1,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,
2467447,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.5,,,,,,,,
2467577,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,
2467644,,,,,1,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2467687,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467768,,,,,,,2,,1,,,0.5,,1,,,,,,,,,1,,1,0.5,,,0.25,0.25,,,0.5,,1,,1,,,1,0.5,1,,,,,,,2,,,0.5,0.5
2467903,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467976,,,2,,2,1,,,,,,1,,,,,,,,,,,,,2,,,,,0.5,,0.5,0.5,,,,,,,0.5,,0.5,,0.5,0.5,,,,1,,,,
2467994,,,,,,1,,,,,,,,,,,,,,0.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468014,,,1,,,,,,,1,,,,,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2468057,,,,,1,1,,0.5,,,,,,,,,,,,,,,,0.25,0.25,,,1,,,,,1,,0.25,,0.25,,,1,,0.25,,1,,,,,1,,,,
2468083,,,1,,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468192,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,
2468209,,,,,,,,,,,,,,,,,1,,1,,,,,,0.5,,,,,,,,0.5,,,,0.5,,,1,0.5,1,,,0.5,0.5,,,0.5,,,,
2468215,,,,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,
2468270,,,,,1,3,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,
2468329,,,,,,1,0.5,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468351,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468388,,,,,,,1,,,,,1,,,,,,,,,1,2,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
2468423,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5
2468480,,,,,1,,,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5
2468613,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,2,,,1,,,,,,,,,1,,,,
2468719,,,,1,,1,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468811,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468863,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468968,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469113,,,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469128,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469177,,,,,,1,,,,,,,,,,,,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,0.5,,,,,,,,,,0.25,,,,,,,,,
2469378,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2469469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,
2469472,0.5,,,,,3,,,1,,,,,,,1,,,,,,,,,,,,1,,1,,,,0.5,,,1,,,1,,0.25,,0.5,,,,,1,,,,
2469610,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469721,,,0.5,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469833,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2469851,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0.25,,,0.25,,,,,,,,
2469942,,,,,1,1,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,0.5,,,1,,,,,,,,,,,,,,0.25,,,,,,
2470095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470110,,,1,,,1,,,,0.5,,,,,,1,,,,,,2,,,,,,,,,,,,,,,0.5,,,,,1,,0.5,0.5,,,,1,,,,
2470143,,,,,1,,0.5,1,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,0.25,,,1,,,,,,,,,1,,,,
2470192,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
2470236,,,,,1,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0.5,,,,2,,,0.5,,,,
2470312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,,,,,
2470351,,,,,1,1,,,,2,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470480,1,,0.5,,,0.5,1,,,,,,,,,,,,,1,,,1,,,,,,,,,0.5,1,,,0.5,,,,,,1,,,,,,,,1,,,
2470544,,,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470579,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.25,,,,,,,,,,,,0.5,,,,
2470598,,,,,1,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470677,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,1,,1,1,1,,,,,,1,,,,1,,,,,,,,,
2470794,,,1,,,2,0.5,,,,,,,,,3,,2,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,
2470863,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471003,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,1,,,,,,,,0.5
2471019,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,0.5,,,1,,,,,,,,
2471050,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2471107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471609,,,,,,,,,,,,,,,,,,,,,,1,,,0.5,0.5,,1,,,,,1,,,,,,,0.5,,,,,,,,,,,,,
2471664,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,
2471670,,,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2471784,,,,,,1,,,,,,,1,,,,,,0.5,,,2,,,,,,,,0.5,,,0.5,,,0.5,,0.5,,,,0.25,,,,,,,,,0.25,,
2471840,,,,1,,0.5,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,0.5,,,,,,,1,,,,1
2472007,,,,,,,1,0.5,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0.5,,,,,,,1,,,,
2472096,,,,,1,,,,,,,,,2,,,,,,,,,1,,,,,0.5,,,,,,,,,0.25,,,0.5,,0.25,,0.5,,,,,1,,,,
2472122,,,,,,1,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2472194,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,
2472298,,,,,,2,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472320,,,,,,,1,,,0.5,,,,,1,,,,,,,,,,2,,,,,,,,,,,,2,,,1,,1,,,,,,,,,,1,
2472338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,
2472536,,,0.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472558,,,,,,1,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2473032,,,0.5,,,1,,,,,,,,,,,,2,,0.25,0.5,,,,,,,1,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,
2473056,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473306,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,
2473354,,,,,,,1,,,,,,,,,,,,,,,,,1,0.5,,,,1,,,,1,,,,,,,1,,,,,,,,,1,,,,
2473559,,,,0.5,1,,1,,,,,,,,,,0.5,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,0.5,,,,
2473661,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.25,,,0.5
2473709,,,0.5,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,1,,,,,0.25,,,1,,,,,1,,,1,,,,
2473793,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,
2473953,,,,,,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
2474043,,,0.5,,,1,,,,0.5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,
2474092,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2474138,,,,,,,2,,,,,,,,,,,,,,0.5,,,,2,,,,,,,2,0.5,,,,,,,2,,,,,1,,,,3,,,,
2474195,,,0.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,
2474233,,,,,,1,,,1,,,1,,,,,,,,,,,,,0.5,,,,1,,,1,,,1,,,1,,1,,,,,,,,,,,,,
2474251,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,1,,,1,1,,,,
2474274,,,,,2,1,,,,,,,,,,,,,,,,,1,,1,,,,,0.25,,,,,0.25,0.25,,,,0.5,,,,,0.25,,,,0.5,,,,
2474315,,,,,,1,,,,,,1,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,1,0.5,,,,,,,,,,,
2474370,,,,,,,,,,0.5,,,,,,1,,1,1,,,,,,,,,,,,,,,,0.5,,1,,,1,,1,,,,,,,2,,,,
2474393,,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474484,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2474532,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,
2474662,,,,,1,1,1,,,0.5,,,,,1,,,0.5,,,0.25,0.5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2474679,,,,,,2,,,,,,,,3,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,0.25,,,,,,0.25,3,,,,
2474706,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475017,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,1,,,2,1,,,,,,,,,,,,,,1,,,,,
2475041,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,0.5,,,,0.25,,,2,,1,,,2,2,,,2,,,,
2475073,1,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,1,
2475115,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475170,,,,,2,,,,,,,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,0.5,1,0.25,,,,,,,2,,,,
2475193,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
2475224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475243,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,1,,0.5,,,1,,,,,,,,,1,,,,
2475389,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
2475437,,,,,1,1,1,,0.5,1,1,,1,,,,1,1,1,,1,,3,,3,,,,1,,,,1,,1,,1,,,3,1,1,,,1,1,,,3,1,,,
2475485,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475530,,,,,1,2,,,,1,,,,,,,,,,,,,,,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,
2475612,1,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475723,,,,,,2,,,,,,,,,,1,,,,,,3,,,,,,,,1,,,1,1,,,,,0.5,,,,,,,,,,,,,,
2475969,,,,,2,2,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,1,,,,,,,,1,,,1,,,,,1,,,,
2476055,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476071,3,,,,1,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2476156,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.25,,0.25,,,0.25,,,,,,,,
2476165,1,,,,1,,,,,,,,,,,3,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2476311,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,1,,3,1,,2,3,,,1,,,2,,,,
2476438,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
2476561,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476942,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2476970,1,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,0.5,,,,
2477153,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,
2477162,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,
2477203,,,,,1,1,,,,,,,,1,,,,,,0.5,,,,,,,,,,,,,0.25,,,,,,,,,0.25,,,0.25,,,,,,,,
2477380,,,,,1,,0.5,,,,,,,,1,1,,,,,1,0.5,,,,,,,,0.25,,,,,,,0.25,,,,,,,,,,,,0.25,,,,
2477475,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2477554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,
2477568,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1,,,,
2477620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,,,,0.25,,,,1,,,,
2477791,,,,,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477809,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478098,,,,,1,,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,1,,,,
2478105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1,,,,,,,,
2478234,,,2,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,0.25,,,,1,2,,1,,,,1,1,,,
2478337,,,,,,2,,,,,,,,,1,,,,,,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478436,,,,,,,,,,,,,,1,,,,,,,,,,2,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
2478501,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
2478625,,0.5,,,,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2478654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478682,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478796,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2478810,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,0.5,,,,,,,,,,,
2478859,1,,,,,1,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
